;CO_CURSO;DS_TURNO_ALUNO;DS_COR_RAÇA_ALUNO;IN_SEXO_ALUNO;NU_ANO_ALUNO_NASC;NU_MES_ALUNO_NASC;NU_DIA_ALUNO_NASC;CO_NACIONALIDADE_ALUNO;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_SUPERDOTACAO;DS_ALUNO_SITUACAO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_FINANC_ESTUDANTIL;IN_APOIO_SOCIAL;CO_TIPO_ESCOLA_ENS_MEDIO;ANO_INGRESSO
8202;116756;Noturno;;0;1997;12;27;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
8203;116756;Noturno;;0;1998;7;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8204;116756;Noturno;;0;1995;11;6;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
8205;116756;Noturno;;0;1960;1;30;1;;;;Cursando;0;;;;;;0;0;2016
8206;116756;Noturno;;0;1997;8;26;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8207;116756;Integral;;0;1996;7;23;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8208;116756;Integral;;0;1997;2;27;1;;;;Cursando;0;;;;;;0;0;2016
8209;116756;Integral;;0;1998;9;22;1;;;;Cursando;0;;;;;;0;0;2016
8210;116756;Integral;;1;1998;4;13;1;;;;Desvinculado do curso;0;;;;;;0;0;2016
8211;116756;Noturno;;0;1988;10;27;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
8212;116756;Integral;;0;1995;5;27;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
8213;116756;Integral;;0;1997;9;19;1;;;;Cursando;0;;;;;;0;0;2016
8214;116756;Noturno;;0;1996;7;1;1;;;;Cursando;0;;;;;;0;0;2016
8215;116756;Integral;;0;1998;8;3;1;;;;Cursando;0;;;;;;0;0;2016
8216;116756;Integral;;0;1998;4;8;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
8217;116756;Noturno;;1;1993;7;24;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8218;116756;Integral;;1;1998;9;24;1;;;;Cursando;0;;;;;;0;0;2016
8219;116756;Integral;;0;1995;4;8;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8220;116756;Integral;;0;1998;3;18;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2016
8221;116756;Integral;;0;1999;2;9;1;;;;Cursando;0;;;;;;0;0;2016
8222;116756;Integral;;0;1996;7;15;1;;;;Cursando;0;;;;;;0;0;2016
8223;116756;Integral;;1;1997;8;27;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8224;116756;Integral;;0;1998;8;2;1;;;;Cursando;0;;;;;;0;0;2016
8225;116756;Noturno;;0;1997;10;21;1;;;;Cursando;0;;;;;;0;0;2016
8226;116756;Integral;;0;1999;10;22;1;;;;Cursando;0;;;;;;0;0;2016
8227;116756;Integral;;0;1997;8;26;1;;;;Cursando;0;;;;;;0;0;2016
8228;116756;Integral;;0;1998;4;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8229;116756;Noturno;;0;1986;1;20;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8230;116756;Integral;;1;1998;9;18;1;;;;Cursando;0;;;;;;0;0;2016
8231;116756;Integral;;0;1995;2;16;1;;;;Cursando;0;;;;;;0;0;2016
8232;116756;Integral;;0;1998;11;6;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2016
8233;116756;Integral;;0;1993;5;11;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8234;116756;Integral;;0;1996;4;18;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2016
8235;116756;Integral;;0;1996;4;11;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2016
8236;116756;Integral;;0;1998;2;21;1;;;;Cursando;0;;;;;;0;0;2016
8237;116756;Integral;;0;1999;6;28;1;;;;Cursando;0;;;;;;0;0;2016
8238;116756;Integral;;0;1998;1;20;1;;;;Cursando;0;;;;;;0;0;2016
8239;116756;Integral;;0;1999;5;28;1;;;;Cursando;0;;;;;;0;0;2016
8240;116756;Noturno;;0;1992;6;3;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
8241;116756;Noturno;;0;1997;1;14;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8242;116756;Integral;;0;1996;12;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8243;116756;Noturno;;0;1988;10;25;1;;;;Matrícula trancada;0;;;;;;0;0;2016
8244;116756;Noturno;;0;1996;5;21;1;;;;Matrícula trancada;0;;;;;;0;0;2016
8245;116756;Noturno;;0;1987;9;25;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2016
8246;116756;Noturno;;0;1992;3;13;1;;;;Matrícula trancada;0;;;;;;0;0;2016
8247;120887;Não aplicável;;0;1990;10;23;1;;;;Formado;0;;;;;;0;0;2010
8248;120887;Não aplicável;;1;1988;10;15;1;;;;Cursando;0;;;;;;0;0;2012
8249;120887;Não aplicável;;1;1984;8;3;1;;;;Formado;0;;;;;;0;0;2009
8250;120887;Não aplicável;;1;1976;8;19;1;;;;Cursando;0;;;;;;0;0;2010
8251;120887;Não aplicável;;0;1985;6;1;1;;;;Formado;0;;;;;;0;0;2012
8252;120887;Não aplicável;;1;1988;12;19;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
8253;120887;Não aplicável;;1;1978;11;18;1;;;;Cursando;0;;;;;;0;0;2012
8254;120887;Não aplicável;;0;1984;8;25;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8255;120887;Não aplicável;;1;1975;8;15;1;;;;Cursando;0;;;;;;0;0;2014
8256;120887;Não aplicável;;1;1975;8;8;1;;;;Formado;0;;;;;;0;0;2012
8257;120887;Não aplicável;;0;1982;9;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
8258;120887;Não aplicável;;0;1983;12;24;1;;;;Cursando;0;;;;;;0;0;2010
8259;120887;Não aplicável;;1;1979;4;18;1;;;;Formado;0;;;;;;0;0;2012
8260;120887;Não aplicável;;0;1989;5;24;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8261;120887;Não aplicável;;1;1971;4;30;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8262;120887;Não aplicável;;1;1985;4;20;1;;;;Formado;0;;;;;;0;0;2012
8263;120887;Não aplicável;;1;1988;12;20;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8264;120887;Não aplicável;;0;1979;8;22;1;;;;Cursando;0;;;;;;0;0;2012
8265;120887;Não aplicável;;1;1980;3;13;1;;;;Formado;0;;;;;;0;0;2012
8266;120887;Não aplicável;;1;1979;4;6;1;;;;Formado;0;;;;;;0;0;2009
8267;120887;Não aplicável;;0;1977;5;15;1;;;;Formado;0;;;;;;0;0;2012
8268;120887;Não aplicável;;0;1980;7;8;1;;;;Formado;1;0.0;0.0;1.0;0.0;;0;1;2014
8269;120887;Não aplicável;;0;1978;7;22;1;;;;Formado;0;;;;;;0;0;2012
8270;120887;Não aplicável;;1;1973;7;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8271;120887;Não aplicável;;0;1963;12;13;1;;;;Formado;1;0.0;0.0;1.0;0.0;;0;1;2014
8272;120887;Não aplicável;;1;1974;4;10;1;;;;Formado;0;;;;;;0;0;2009
8273;120887;Não aplicável;;1;1979;12;31;1;;;;Formado;0;;;;;;0;0;2009
8274;120887;Não aplicável;;1;1984;11;6;1;;;;Formado;0;;;;;;0;0;2009
8275;120887;Não aplicável;;0;1976;2;23;1;;;;Formado;0;;;;;;0;0;2009
8276;120887;Não aplicável;;0;1964;2;9;1;;;;Formado;0;;;;;;0;0;2009
8277;120887;Não aplicável;;0;1975;3;4;1;;;;Cursando;0;;;;;;0;0;2009
8278;120887;Não aplicável;;1;1987;11;24;1;;;;Cursando;0;;;;;;0;0;2012
8279;120887;Não aplicável;;0;1987;5;1;1;;;;Formado;0;;;;;;0;0;2012
8280;120887;Não aplicável;;0;1975;1;6;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8281;120887;Não aplicável;;0;1980;3;31;1;;;;Cursando;0;;;;;;0;0;2010
8282;120887;Não aplicável;;1;1985;1;31;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
8283;120887;Não aplicável;;1;1990;9;18;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
8284;120887;Não aplicável;;0;1985;5;24;1;;;;Cursando;0;;;;;;0;0;2010
8285;120887;Não aplicável;;1;1961;2;5;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
8286;120887;Não aplicável;;1;1973;8;9;1;;;;Formado;0;;;;;;0;0;2010
8287;120887;Não aplicável;;0;1975;8;17;1;;;;Formado;0;;;;;;0;0;2010
8288;120887;Não aplicável;;1;1980;9;30;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
8289;120887;Não aplicável;;0;1959;3;27;1;0.0;0.0;0.0;Cursando;0;;;;;;0;0;2010
8290;120887;Não aplicável;;1;1974;10;18;1;;;;Cursando;0;;;;;;0;0;2010
8291;120887;Não aplicável;;1;1980;10;31;1;;;;Cursando;0;;;;;;0;0;2010
8292;120887;Não aplicável;;0;1980;5;30;1;;;;Cursando;0;;;;;;0;0;2010
8293;120887;Não aplicável;;1;1982;1;15;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2014
8294;120887;Não aplicável;;0;1969;10;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8295;120887;Não aplicável;;0;1978;9;4;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
8296;120887;Não aplicável;;0;1981;5;10;1;;;;Cursando;0;;;;;;0;0;2012
8297;120887;Não aplicável;;1;1990;1;14;1;;;;Cursando;0;;;;;;0;0;2012
8298;120887;Não aplicável;;1;1990;12;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8299;120887;Não aplicável;;0;1991;11;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8300;120887;Não aplicável;;1;1986;3;9;1;;;;Formado;0;;;;;;0;0;2012
8301;120887;Não aplicável;;1;1994;5;3;1;;;;Formado;0;;;;;;0;0;2012
8302;120887;Não aplicável;;1;1992;10;10;1;;;;Formado;0;;;;;;0;0;2012
8303;120887;Não aplicável;;1;1981;6;25;1;;;;Formado;0;;;;;;0;0;2012
8304;120887;Não aplicável;;0;1988;2;5;1;;;;Formado;0;;;;;;0;0;2012
8305;120887;Não aplicável;;0;1980;9;15;1;;;;Cursando;0;;;;;;0;0;2012
8306;120887;Não aplicável;;0;1989;5;15;1;;;;Cursando;0;;;;;;0;0;2012
8307;120887;Não aplicável;;0;1988;9;16;1;;;;Formado;0;;;;;;0;0;2012
8308;120887;Não aplicável;;0;1992;1;8;1;;;;Formado;0;;;;;;0;0;2012
8309;120887;Não aplicável;;1;1995;3;28;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
8310;120887;Não aplicável;;0;1994;11;11;1;;;;Formado;0;;;;;;0;0;2012
8311;120887;Não aplicável;;0;1977;11;27;1;;;;Formado;0;;;;;;0;0;2012
8312;120887;Não aplicável;;1;1993;3;5;1;;;;Cursando;0;;;;;;0;0;2012
8313;120887;Não aplicável;;0;1987;1;1;1;;;;Formado;0;;;;;;0;0;2012
8314;120887;Não aplicável;;1;1980;10;13;1;;;;Formado;0;;;;;;0;0;2012
8315;120887;Não aplicável;;1;1995;2;20;1;;;;Formado;0;;;;;;0;0;2012
8316;120887;Não aplicável;;1;1982;10;21;1;;;;Cursando;0;;;;;;0;0;2012
8317;120887;Não aplicável;;1;1993;6;3;1;;;;Formado;0;;;;;;0;0;2012
8318;120887;Não aplicável;;1;1993;10;12;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8319;120887;Não aplicável;;0;1976;4;2;1;;;;Cursando;0;;;;;;0;0;2012
8320;120887;Não aplicável;;1;1994;9;30;1;;;;Formado;0;;;;;;0;0;2012
8321;120887;Não aplicável;;1;1990;1;2;1;;;;Formado;0;;;;;;0;0;2012
8322;120887;Não aplicável;;0;1993;9;17;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8323;120887;Não aplicável;;1;1994;8;1;1;;;;Formado;0;;;;;;0;0;2012
8324;120887;Não aplicável;;1;1991;10;5;1;;;;Formado;0;;;;;;0;0;2012
8325;120887;Não aplicável;;0;1970;12;22;1;;;;Formado;0;;;;;;0;0;2012
8326;120887;Não aplicável;;0;1988;10;29;1;;;;Cursando;0;;;;;;0;0;2012
8327;120887;Não aplicável;;1;1990;3;26;1;;;;Formado;0;;;;;;0;0;2012
8328;120887;Não aplicável;;1;1974;10;25;1;;;;Cursando;0;;;;;;0;0;2012
8329;120887;Não aplicável;;1;1982;6;28;1;;;;Formado;0;;;;;;0;0;2012
8330;120887;Não aplicável;;1;1993;4;29;1;;;;Formado;0;;;;;;0;0;2012
8331;120887;Não aplicável;;0;1970;9;14;1;;;;Formado;0;;;;;;0;0;2012
8332;120887;Não aplicável;;0;1993;2;24;1;;;;Cursando;0;;;;;;0;0;2012
8333;120887;Não aplicável;;0;1961;6;15;1;;;;Formado;0;;;;;;0;0;2012
8334;120887;Não aplicável;;1;1984;7;7;1;;;;Formado;0;;;;;;0;0;2012
8335;120887;Não aplicável;;1;1981;11;6;1;;;;Formado;0;;;;;;0;0;2012
8336;120887;Não aplicável;;0;1992;12;10;1;;;;Formado;0;;;;;;0;0;2012
8337;120887;Não aplicável;;0;1972;1;19;1;;;;Formado;0;;;;;;0;0;2012
8338;120887;Não aplicável;;1;1971;4;22;1;;;;Formado;0;;;;;;0;0;2012
8339;120887;Não aplicável;;1;1989;2;17;1;;;;Formado;0;;;;;;0;0;2012
8340;120887;Não aplicável;;1;1983;5;31;1;;;;Formado;0;;;;;;0;0;2012
8341;120887;Não aplicável;;1;1992;2;28;1;;;;Cursando;0;;;;;;0;0;2012
8342;120887;Não aplicável;;1;1979;9;27;1;;;;Formado;0;;;;;;0;0;2012
8343;120887;Não aplicável;;0;1980;3;2;1;;;;Formado;0;;;;;;0;0;2012
8344;120887;Não aplicável;;0;1989;12;9;1;;;;Formado;0;;;;;;0;0;2012
8345;120887;Não aplicável;;1;1989;4;17;1;;;;Cursando;0;;;;;;0;0;2012
8346;120887;Não aplicável;;0;1967;8;30;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8347;120887;Não aplicável;;0;1968;4;22;1;;;;Formado;0;;;;;;0;0;2012
8348;120887;Não aplicável;;0;1982;12;3;1;;;;Formado;0;;;;;;0;0;2012
8349;120887;Não aplicável;;1;1970;3;10;1;;;;Formado;0;;;;;;0;0;2012
8350;120887;Não aplicável;;1;1960;8;25;1;;;;Cursando;0;;;;;;0;0;2012
8351;120887;Não aplicável;;1;1972;3;5;1;;;;Cursando;0;;;;;;0;0;2012
8352;120887;Não aplicável;;0;1971;4;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8353;120887;Não aplicável;;0;1976;3;4;1;;;;Cursando;0;;;;;;0;0;2012
8354;120887;Não aplicável;;1;1989;2;17;1;;;;Formado;0;;;;;;0;0;2012
8355;120887;Não aplicável;;0;1964;10;2;1;;;;Cursando;0;;;;;;0;0;2012
8356;120887;Não aplicável;;0;1971;6;9;1;;;;Formado;0;;;;;;0;0;2012
8357;120887;Não aplicável;;0;1962;6;29;1;;;;Formado;0;;;;;;0;0;2012
8358;120887;Não aplicável;;0;1989;6;29;1;;;;Formado;0;;;;;;0;0;2012
8359;120887;Não aplicável;;1;1987;8;15;1;;;;Cursando;0;;;;;;0;0;2012
8360;120887;Não aplicável;;1;1977;8;3;1;;;;Formado;0;;;;;;0;0;2012
8361;120887;Não aplicável;;1;1994;5;15;1;;;;Formado;0;;;;;;0;0;2012
8362;120887;Não aplicável;;0;1982;6;14;1;;;;Formado;0;;;;;;0;0;2012
8363;120887;Não aplicável;;1;1988;8;11;1;;;;Formado;0;;;;;;0;0;2012
8364;120887;Não aplicável;;1;1977;5;3;1;;;;Formado;0;;;;;;0;0;2012
8365;120887;Não aplicável;;1;1993;10;16;1;;;;Cursando;0;;;;;;0;0;2012
8366;120887;Não aplicável;;1;1988;12;13;1;;;;Formado;0;;;;;;0;0;2012
8367;120887;Não aplicável;;1;1984;7;14;1;;;;Cursando;0;;;;;;0;0;2012
8368;120887;Não aplicável;;0;1990;10;3;1;;;;Cursando;0;;;;;;0;0;2012
8369;120887;Não aplicável;;0;1992;6;26;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8370;120887;Não aplicável;;1;1995;10;30;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8371;120887;Não aplicável;;1;1966;1;7;1;;;;Formado;0;;;;;;0;0;2012
8372;120887;Não aplicável;;1;1968;5;24;1;;;;Formado;0;;;;;;0;0;2012
8373;120887;Não aplicável;;1;1980;8;3;1;;;;Formado;0;;;;;;0;0;2012
8374;120887;Não aplicável;;1;1956;2;10;1;;;;Formado;0;;;;;;0;0;2012
8375;120887;Não aplicável;;1;1972;8;8;1;;;;Formado;0;;;;;;0;0;2012
8376;120887;Não aplicável;;1;1976;1;27;1;;;;Formado;0;;;;;;0;0;2012
8377;120887;Não aplicável;;1;1959;4;26;1;;;;Cursando;0;;;;;;0;0;2012
8378;120887;Não aplicável;;1;1987;9;14;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8379;120887;Não aplicável;;1;1968;4;2;1;;;;Cursando;0;;;;;;0;0;2012
8380;120887;Não aplicável;;1;1976;10;8;1;;;;Formado;0;;;;;;0;0;2012
8381;120887;Não aplicável;;1;1993;11;21;1;;;;Formado;0;;;;;;0;0;2012
8382;120887;Não aplicável;;1;1984;5;3;1;;;;Formado;0;;;;;;0;0;2012
8383;120887;Não aplicável;;0;1975;8;24;1;;;;Formado;0;;;;;;0;0;2012
8384;120887;Não aplicável;;1;1974;5;24;1;;;;Cursando;0;;;;;;0;0;2012
8385;120887;Não aplicável;;1;1978;1;14;1;;;;Formado;0;;;;;;0;0;2012
8386;120887;Não aplicável;;0;1993;2;11;1;;;;Formado;0;;;;;;0;0;2012
8387;120887;Não aplicável;;0;1971;9;3;1;;;;Formado;0;;;;;;0;0;2012
8388;120887;Não aplicável;;0;1978;7;18;1;;;;Formado;0;;;;;;0;0;2012
8389;120887;Não aplicável;;1;1985;5;7;1;;;;Formado;0;;;;;;0;0;2012
8390;120887;Não aplicável;;0;1987;12;9;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8391;120887;Não aplicável;;1;1994;12;30;1;;;;Formado;0;;;;;;0;0;2012
8392;120887;Não aplicável;;1;1989;3;30;1;;;;Formado;0;;;;;;0;0;2012
8393;120887;Não aplicável;;1;1993;3;16;1;;;;Formado;0;;;;;;0;0;2012
8394;120887;Não aplicável;;1;1992;9;17;1;;;;Formado;0;;;;;;0;0;2012
8395;120887;Não aplicável;;0;1970;9;12;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
8396;120887;Não aplicável;;1;1981;9;13;1;;;;Cursando;0;;;;;;0;0;2014
8397;120887;Não aplicável;;0;1952;1;28;1;;;;Formado;0;;;;;;0;0;2012
8398;120887;Não aplicável;;1;1989;5;16;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8399;120887;Não aplicável;;1;1984;2;21;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8400;120887;Não aplicável;;1;1994;4;13;1;;;;Cursando;0;;;;;;0;0;2014
8401;120887;Não aplicável;;1;1995;7;20;1;;;;Cursando;0;;;;;;0;0;2014
8402;120887;Não aplicável;;1;1973;9;10;1;;;;Cursando;0;;;;;;0;0;2014
8403;120887;Não aplicável;;1;1975;3;18;1;;;;Cursando;0;;;;;;0;0;2014
8404;120887;Não aplicável;;1;1995;7;7;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8405;120887;Não aplicável;;1;1991;4;6;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8406;120887;Não aplicável;;0;1996;2;9;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8407;120887;Não aplicável;;0;1973;5;13;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8408;120887;Não aplicável;;1;1980;2;18;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8409;120887;Não aplicável;;1;1995;4;16;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2014
8410;120887;Não aplicável;;1;1996;4;8;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
8411;120887;Não aplicável;;0;1974;8;31;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8412;120887;Não aplicável;;1;1988;2;10;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8413;120887;Não aplicável;;0;1986;12;4;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8414;120887;Não aplicável;;1;1997;3;4;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8415;120887;Não aplicável;;1;1984;5;25;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8416;120887;Não aplicável;;0;1992;9;29;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
8417;120887;Não aplicável;;1;1995;2;9;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8418;120887;Não aplicável;;1;1971;8;15;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8419;120887;Não aplicável;;1;1983;3;15;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8420;120887;Não aplicável;;1;1994;7;2;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8421;120887;Não aplicável;;1;1992;2;24;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8422;120887;Não aplicável;;0;1985;4;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8423;120887;Não aplicável;;1;1995;9;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8424;120887;Não aplicável;;1;1996;5;1;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8425;120887;Não aplicável;;1;1987;2;22;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8426;120887;Não aplicável;;1;1982;4;19;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8427;120887;Não aplicável;;1;1994;11;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8428;120887;Não aplicável;;1;1981;2;24;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
8429;120887;Não aplicável;;1;1993;1;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8430;120887;Não aplicável;;0;1995;4;7;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8431;120887;Não aplicável;;1;1981;12;17;1;;;;Cursando;0;;;;;;0;0;2012
8432;120887;Não aplicável;;1;1964;4;23;1;;;;Formado;0;;;;;;0;0;2012
8433;120887;Não aplicável;;0;1986;1;31;1;;;;Cursando;0;;;;;;0;0;2012
8434;120887;Não aplicável;;0;1992;3;1;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
8435;120887;Não aplicável;;0;1988;5;18;1;;;;Formado;0;;;;;;0;0;2012
8436;120887;Não aplicável;;0;1987;6;30;1;;;;Matrícula trancada;0;;;;;;0;0;2012
8437;120887;Não aplicável;;1;1991;10;7;1;;;;Cursando;0;;;;;;0;0;2012
8438;120887;Não aplicável;;1;1989;12;23;1;;;;Cursando;0;;;;;;0;0;2012
8439;120887;Não aplicável;;1;1989;11;5;1;;;;Formado;0;;;;;;0;0;2012
8440;120887;Não aplicável;;1;1994;7;2;1;;;;Formado;0;;;;;;0;0;2012
8441;120887;Não aplicável;;0;1979;7;23;1;;;;Formado;0;;;;;;0;0;2012
8442;120887;Não aplicável;;1;1988;9;16;1;;;;Formado;0;;;;;;0;0;2012
8443;120887;Não aplicável;;1;1994;2;26;1;;;;Formado;0;;;;;;0;0;2012
8444;120887;Não aplicável;;1;1983;7;3;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
8445;120887;Não aplicável;;1;1993;10;27;1;;;;Cursando;0;;;;;;0;0;2012
8446;120887;Não aplicável;;0;1981;2;16;1;;;;Formado;0;;;;;;0;0;2012
8447;120887;Não aplicável;;0;1975;11;25;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8448;120887;Não aplicável;;1;1994;2;21;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8449;120887;Não aplicável;;0;1982;9;29;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
8450;120887;Não aplicável;;1;1987;3;25;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8451;120887;Não aplicável;;1;1983;3;10;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8452;120887;Não aplicável;;1;1978;12;8;1;;;;Cursando;0;;;;;;0;0;2014
8453;120887;Não aplicável;;0;1980;1;14;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8454;312332;Integral;;0;1990;1;21;1;;;;Formado;0;;;;;;0;0;2012
8455;312332;Noturno;;1;1990;11;27;1;;;;Formado;0;;;;;;0;0;2012
8456;312332;Noturno;;1;1988;10;2;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
8457;312332;Noturno;;0;1985;2;11;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2016
8458;312332;Noturno;;0;1973;7;31;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
8459;312332;Integral;;1;1991;4;13;1;;;;Cursando;0;;;;;;0;0;2014
8460;312332;Integral;;1;1986;12;18;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
8461;312332;Noturno;;0;1990;2;22;1;;;;Cursando;0;;;;;;0;0;2016
8462;312332;Noturno;;1;1987;10;13;1;;;;Matrícula trancada;0;;;;;;0;0;2016
8463;312332;Noturno;;1;1988;11;8;1;;;;Matrícula trancada;0;;;;;;0;0;2015
8464;312332;Integral;;1;1991;6;2;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
8465;312332;Integral;;1;1990;8;12;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;1;1;2014
8466;312332;Integral;;1;1992;2;14;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
8467;312332;Noturno;;1;1985;7;5;1;;;;Cursando;0;;;;;;0;0;2009
8468;312332;Noturno;;0;1986;10;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2009
8469;312332;Noturno;;1;1983;5;19;1;;;;Formado;0;;;;;;0;0;2009
8470;312332;Noturno;;0;1969;9;18;1;;;;Cursando;0;;;;;;0;0;2016
8471;312332;Noturno;;0;1988;11;8;1;;;;Cursando;0;;;;;;0;0;2015
8472;312332;Noturno;;1;1984;8;16;1;;;;Matrícula trancada;0;;;;;;0;0;2013
8473;312332;Noturno;;0;1987;12;6;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
8474;312332;Noturno;;0;1984;9;10;1;;;;Cursando;0;;;;;;0;0;2012
